"county_code","date_id","Trump","Clinton","Johnson","Stein"
18069,"0917",2.70,4.68,0,0
18071,"0917",2.85,5.72,0,0
18073,"0917",2.43,4.95,0,0
18075,"0917",1.27,2.89,0,0
18077,"0917",3.13,4.44,0,0
18079,"0917",2.64,3.53,0,0
18081,"0917",2.35,6.40,0,0
18083,"0917",2.36,4.26,0,0
18085,"0917",2.23,5.26,0,0
18087,"0917",2.30,4.22,0,0
18089,"0917",2.47,4.93,0,0
18091,"0917",2.32,4.63,0,0
18093,"0917",2.71,6.98,0,0
18095,"0917",2.43,4.50,0,0
18097,"0917",2.29,4.72,0,0
18099,"0917",2.20,4.33,0,0
18101,"0917",2.37,5.61,0,0
18103,"0917",2.18,5.27,0,0
18105,"0917",2.47,4.98,0,0
18107,"0917",2.68,5.58,0,0
18109,"0917",2.62,5.16,0,0
18111,"0917",1.69,5.32,0,0
18113,"0917",2.60,5.25,0,0
18115,"0917",1.34,7.69,0,0
18117,"0917",1.84,4.72,0,0
18119,"0917",3.68,5.62,0,0
18121,"0917",1.67,4.65,0,0
18123,"0917",1.53,4.29,0,0
18125,"0917",1.05,3.84,0,0
18127,"0917",2.57,5.40,0,0
18129,"0917",1.99,4.74,0,0
18131,"0917",3.76,5.64,0,0
18133,"0917",2.73,4.21,0,0
18135,"0917",3.06,4.51,0,0
18137,"0917",3.10,3.36,0,0
18139,"0917",2.16,4.48,0,0
18141,"0917",2.61,5.00,0,0
18143,"0917",4.58,5.74,0,0
18145,"0917",2.38,4.33,0,0
18147,"0917",2.76,4.95,0,0
18149,"0917",1.76,5.05,0,0
18151,"0917",2.60,3.81,0,0
18153,"0917",2.55,3.94,0,0
18155,"0917",1.50,4.65,0,0
18157,"0917",1.88,4.03,0,0
18159,"0917",1.33,4.86,0,0
18161,"0917",2.69,5.00,0,0
18163,"0917",1.99,4.30,0,0
18165,"0917",2.94,4.93,0,0
18167,"0917",2.72,4.63,0,0
18169,"0917",2.96,3.56,0,0
18171,"0917",1.17,3.72,0,0
18173,"0917",1.84,5.53,0,0
18175,"0917",1.59,4.76,0,0
18177,"0917",2.52,4.97,0,0
18179,"0917",2.36,5.35,0,0
18181,"0917",2.70,4.67,0,0
18183,"0917",2.31,4.47,0,0
19001,"0917",4.44,3.80,0,0
19003,"0917",1.05,3.85,0,0
19005,"0917",2.22,3.72,0,0
19007,"0917",2.26,11.65,0,0
19009,"0917",3.56,5.21,0,0
19011,"0917",2.66,3.93,0,0
19013,"0917",2.15,4.66,0,0
19015,"0917",2.16,4.74,0,0
19017,"0917",1.88,3.94,0,0
19019,"0917",1.53,3.70,0,0
19021,"0917",2.62,3.18,0,0
19023,"0917",2.33,5.12,0,0
19025,"0917",3.26,5.71,0,0
19027,"0917",2.40,4.68,0,0
19029,"0917",4.09,6.60,0,0
19031,"0917",1.47,5.02,0,0
19033,"0917",2.30,5.10,0,0
19035,"0917",1.54,4.14,0,0
19037,"0917",4.75,3.34,0,0
19039,"0917",3.27,12.02,0,0
19041,"0917",1.82,4.21,0,0
19043,"0917",4.31,5.53,0,0
19045,"0917",1.87,4.96,0,0
19047,"0917",2.70,3.57,0,0
19049,"0917",2.59,5.50,0,0
19051,"0917",1.38,3.36,0,0
19053,"0917",2.33,3.85,0,0
19055,"0917",2.20,4.23,0,0
19057,"0917",2.10,5.34,0,0
19059,"0917",4.89,7.61,0,0
19061,"0917",2.24,4.88,0,0
19063,"0917",1.53,3.18,0,0
19065,"0917",2.08,2.94,0,0
19067,"0917",3.04,4.78,0,0
19069,"0917",1.21,3.18,0,0
19071,"0917",2.65,5.70,0,0
19073,"0917",3.60,5.66,0,0
19075,"0917",1.16,3.57,0,0
19077,"0917",1.76,5.42,0,0
19079,"0917",1.99,4.42,0,0
19081,"0917",0.39,6.22,0,0
19083,"0917",2.43,5.06,0,0
19085,"0917",1.46,4.29,0,0
19087,"0917",1.56,4.31,0,0
19089,"0917",1.38,3.13,0,0
19091,"0917",5.78,6.09,0,0
19093,"0917",1.31,3.49,0,0
19095,"0917",2.04,5.29,0,0
19097,"0917",1.70,4.38,0,0
19099,"0917",2.39,5.58,0,0
19101,"0917",2.97,9.77,0,0
19103,"0917",2.19,4.82,0,0
19105,"0917",2.03,6.22,0,0
19107,"0917",2.05,4.57,0,0
19109,"0917",1.48,3.49,0,0
19111,"0917",1.34,4.60,0,0
19113,"0917",2.05,4.99,0,0
19115,"0917",2.83,3.54,0,0
19117,"0917",1.42,4.26,0,0
19119,"0917",2.45,3.94,0,0
19121,"0917",4.26,4.93,0,0
19123,"0917",3.24,6.03,0,0
19125,"0917",1.79,5.82,0,0
19127,"0917",1.65,3.49,0,0
19129,"0917",2.68,5.28,0,0
19131,"0917",2.41,4.59,0,0
19133,"0917",1.77,3.87,0,0
19135,"0917",2.22,3.83,0,0
19137,"0917",2.31,3.74,0,0
19139,"0917",2.85,4.33,0,0
19141,"0917",1.85,3.06,0,0
19143,"0917",3.40,3.40,0,0
19145,"0917",2.97,5.61,0,0
19147,"0917",2.34,3.94,0,0
19149,"0917",2.98,7.15,0,0
19151,"0917",2.28,6.85,0,0
19153,"0917",2.41,4.94,0,0
19155,"0917",1.48,3.77,0,0
19157,"0917",1.71,3.74,0,0
19159,"0917",2.27,3.79,0,0
19161,"0917",0.97,4.36,0,0
19163,"0917",1.87,4.92,0,0
19165,"0917",1.99,6.41,0,0
19167,"0917",2.30,5.01,0,0
19169,"0917",2.30,4.64,0,0
19171,"0917",2.18,5.17,0,0
19173,"0917",0.40,3.17,0,0
19175,"0917",1.32,4.89,0,0
19177,"0917",3.23,4.40,0,0
19179,"0917",2.17,4.21,0,0
19181,"0917",2.51,5.28,0,0
19183,"0917",1.79,4.33,0,0
19185,"0917",0.27,5.42,0,0
19187,"0917",1.64,4.91,0,0
19189,"0917",1.79,2.84,0,0
19191,"0917",2.41,4.81,0,0
19193,"0917",2.71,5.17,0,0
19195,"0917",3.33,3.33,0,0
19197,"0917",2.23,3.44,0,0
20001,"0917",1.91,3.64,0,0
20003,"0917",7.48,8.73,0,0
20005,"0917",1.56,4.64,0,0
20007,"0917",5.87,6.10,0,0
20009,"0917",3.46,4.16,0,0
20011,"0917",1.19,4.76,0,0
20013,"0917",0.97,6.90,0,0
20015,"0917",2.34,5.19,0,0
20017,"0917",12.82,13.46,0,0
20019,"0917",5.85,7.60,0,0
20021,"0917",2.02,5.08,0,0
20023,"0917",2.24,1.49,0,0
20025,"0917",28.83,3.60,0,0
20027,"0917",2.51,4.68,0,0
20029,"0917",7.36,5.35,0,0
20031,"0917",3.92,9.14,0,0
20033,"0917",2.88,10.58,0,0
20035,"0917",3.04,4.71,0,0
20037,"0917",1.71,5.03,0,0
20039,"0917",0.00,5.15,0,0
20041,"0917",2.09,5.27,0,0
20043,"0917",1.51,3.44,0,0
20045,"0917",2.08,5.25,0,0
20047,"0917",0.89,1.79,0,0
20049,"0917",2.65,4.42,0,0
20051,"0917",1.84,4.09,0,0
20053,"0917",2.07,4.13,0,0
20055,"0917",2.67,4.33,0,0
20057,"0917",2.90,4.10,0,0
20059,"0917",1.69,3.77,0,0
20061,"0917",1.36,5.00,0,0
20063,"0917",2.00,4.00,0,0
20065,"0917",0.00,6.61,0,0
20067,"0917",3.18,4.97,0,0
20069,"0917",0.55,2.76,0,0
20071,"0917",1.96,4.90,0,0
20073,"0917",1.97,4.99,0,0
20075,"0917",1.79,3.57,0,0
20077,"0917",2.17,4.58,0,0
20079,"0917",1.49,4.26,0,0
20081,"0917",0.38,3.79,0,0
20083,"0917",2.22,4.44,0,0
20085,"0917",2.04,3.74,0,0
20087,"0917",1.92,5.47,0,0
20089,"0917",0.81,7.32,0,0
20091,"0917",2.45,5.71,0,0
20093,"0917",2.37,2.37,0,0
20095,"0917",2.34,7.23,0,0
20097,"0917",1.54,6.67,0,0
20099,"0917",2.71,3.39,0,0
20101,"0917",2.70,3.60,0,0
20103,"0917",2.27,5.20,0,0
20105,"0917",6.73,9.62,0,0
20107,"0917",1.80,6.31,0,0
20109,"0917",5.88,0.00,0,0
20111,"0917",1.65,4.74,0,0
20113,"0917",1.90,4.57,0,0
20115,"0917",2.89,4.07,0,0
20117,"0917",2.34,7.83,0,0
20119,"0917",1.56,3.12,0,0
20121,"0917",2.32,6.00,0,0
20123,"0917",2.27,5.59,0,0
20125,"0917",0.33,0.42,0,0
20127,"0917",1.89,3.94,0,0
20129,"0917",2.08,4.17,0,0
20131,"0917",0.71,3.77,0,0
20133,"0917",2.52,7.14,0,0
20135,"0917",3.94,5.02,0,0
20137,"0917",3.87,6.35,0,0
20139,"0917",2.26,5.48,0,0
20141,"0917",0.00,1.28,0,0
20143,"0917",2.36,5.19,0,0
20145,"0917",1.70,2.43,0,0
20147,"0917",0.33,4.61,0,0
20149,"0917",2.25,6.54,0,0
20151,"0917",1.93,4.60,0,0
20153,"0917",0.77,3.85,0,0
20155,"0917",2.37,4.66,0,0
20157,"0917",3.51,5.11,0,0
20159,"0917",1.80,4.50,0,0
20161,"0917",1.49,4.14,0,0
20163,"0917",1.18,7.87,0,0
20165,"0917",3.20,5.20,0,0
20167,"0917",3.47,7.49,0,0
20169,"0917",3.07,4.53,0,0
20171,"0917",2.54,5.08,0,0
20173,"0917",2.09,4.79,0,0
20175,"0917",1.50,3.06,0,0
20177,"0917",2.00,4.64,0,0
20179,"0917",7.02,1.75,0,0
20181,"0917",1.68,3.91,0,0
20183,"0917",3.01,2.41,0,0
20185,"0917",1.25,5.83,0,0
20187,"0917",2.94,6.47,0,0
20189,"0917",1.91,3.02,0,0
20191,"0917",5.26,6.22,0,0
20193,"0917",1.99,3.11,0,0
20195,"0917",2.57,5.43,0,0
20197,"0917",3.96,5.13,0,0
20199,"0917",2.94,7.84,0,0
20201,"0917",1.96,3.07,0,0
20203,"0917",3.73,6.21,0,0
20205,"0917",2.92,3.70,0,0
20207,"0917",3.29,1.97,0,0
20209,"0917",1.73,3.13,0,0
21001,"0917",3.95,5.17,0,0
21003,"0917",1.92,4.39,0,0
21005,"0917",1.17,5.82,0,0
21007,"0917",1.48,5.06,0,0
21009,"0917",2.04,4.44,0,0
21011,"0917",1.41,2.29,0,0
21013,"0917",2.55,6.43,0,0
21015,"0917",2.51,5.58,0,0
21017,"0917",1.69,4.16,0,0
21019,"0917",2.86,6.22,0,0
21021,"0917",2.45,5.50,0,0
21023,"0917",4.00,5.41,0,0
21025,"0917",2.31,5.71,0,0
21027,"0917",1.96,6.09,0,0
21029,"0917",2.10,5.01,0,0
21031,"0917",2.99,5.10,0,0
21033,"0917",3.17,8.10,0,0
21035,"0917",2.10,4.99,0,0
21037,"0917",2.52,5.59,0,0
21039,"0917",3.80,3.80,0,0
21041,"0917",2.99,4.05,0,0
21043,"0917",1.84,4.28,0,0
21045,"0917",1.19,5.15,0,0
21047,"0917",1.87,4.19,0,0
21049,"0917",3.87,5.24,0,0
21051,"0917",3.37,5.39,0,0
21053,"0917",1.93,4.75,0,0
21055,"0917",6.96,7.54,0,0
21057,"0917",2.22,5.32,0,0
21059,"0917",2.28,5.00,0,0
21061,"0917",1.95,4.74,0,0
21063,"0917",3.33,5.83,0,0
21065,"0917",1.77,3.85,0,0
21067,"0917",2.10,5.05,0,0
21069,"0917",1.85,5.09,0,0
21071,"0917",2.47,4.38,0,0
21073,"0917",1.91,5.14,0,0
21075,"0917",2.86,4.90,0,0
21077,"0917",1.61,10.32,0,0
21079,"0917",2.27,5.05,0,0
21081,"0917",2.46,4.67,0,0
21083,"0917",2.93,5.42,0,0
21085,"0917",1.47,2.78,0,0
21087,"0917",2.48,2.48,0,0
21089,"0917",2.95,5.16,0,0
21091,"0917",1.82,3.79,0,0
21093,"0917",2.17,4.66,0,0
21095,"0917",2.12,4.92,0,0
21097,"0917",3.58,6.20,0,0
21099,"0917",2.56,3.92,0,0
21101,"0917",2.24,4.42,0,0
21103,"0917",1.54,4.52,0,0
21105,"0917",1.94,3.88,0,0
21107,"0917",1.97,4.94,0,0
21109,"0917",2.44,4.03,0,0
21111,"0917",2.22,5.03,0,0
21113,"0917",2.29,5.65,0,0
21115,"0917",2.33,5.42,0,0
21117,"0917",2.89,5.45,0,0
21119,"0917",5.80,4.82,0,0
21121,"0917",1.89,3.30,0,0
21123,"0917",2.24,3.81,0,0
21125,"0917",2.79,5.39,0,0
21127,"0917",2.46,6.72,0,0
21129,"0917",6.70,8.48,0,0
21131,"0917",0.78,5.16,0,0
21133,"0917",2.74,7.28,0,0
21135,"0917",2.47,2.47,0,0
21137,"0917",2.74,5.56,0,0
21139,"0917",1.71,7.60,0,0
21141,"0917",1.31,3.79,0,0
21143,"0917",3.64,5.45,0,0
21145,"0917",2.42,5.78,0,0
21147,"0917",1.50,5.02,0,0
21149,"0917",2.74,5.22,0,0
21151,"0917",2.75,5.63,0,0
21153,"0917",1.43,3.81,0,0
21155,"0917",3.32,3.06,0,0
21157,"0917",1.82,5.31,0,0
21159,"0917",3.99,5.28,0,0
21161,"0917",2.74,4.57,0,0
21163,"0917",2.00,4.12,0,0
21165,"0917",2.86,2.86,0,0
21167,"0917",2.04,5.95,0,0
21169,"0917",1.78,4.15,0,0
21171,"0917",3.09,6.18,0,0
21173,"0917",2.08,3.57,0,0
21175,"0917",3.27,4.98,0,0
21177,"0917",2.35,4.99,0,0
21179,"0917",1.81,4.79,0,0
21181,"0917",0.80,4.42,0,0
21183,"0917",3.02,4.93,0,0
21185,"0917",2.89,7.42,0,0
21187,"0917",0.99,3.41,0,0
21189,"0917",0.00,0.00,0,0
21191,"0917",2.96,6.43,0,0
21193,"0917",2.36,5.14,0,0
21195,"0917",3.01,5.04,0,0
21197,"0917",1.43,3.73,0,0
21199,"0917",1.94,6.18,0,0
21201,"0917",4.76,1.19,0,0
21203,"0917",4.83,6.28,0,0
21205,"0917",3.22,5.19,0,0
21207,"0917",1.27,5.08,0,0
21209,"0917",2.27,5.61,0,0
21211,"0917",3.05,5.72,0,0
21213,"0917",2.54,3.99,0,0
21215,"0917",1.87,6.01,0,0
21217,"0917",1.79,3.63,0,0
21219,"0917",1.19,3.10,0,0
21221,"0917",2.72,4.12,0,0
21223,"0917",1.14,5.05,0,0
21225,"0917",2.02,4.64,0,0
21227,"0917",2.56,4.57,0,0
21229,"0917",2.17,3.44,0,0
21231,"0917",1.61,4.45,0,0
21233,"0917",2.33,3.59,0,0
21235,"0917",1.72,4.04,0,0
21237,"0917",1.84,2.45,0,0
21239,"0917",2.28,6.06,0,0
22001,"0917",2.02,4.91,0,0
22003,"0917",2.53,4.73,0,0
22005,"0917",2.25,4.46,0,0
22007,"0917",1.69,3.03,0,0
22009,"0917",1.93,3.25,0,0
22011,"0917",2.00,5.17,0,0
22013,"0917",1.57,3.48,0,0
22015,"0917",1.75,5.13,0,0
22017,"0917",2.06,5.06,0,0
22019,"0917",1.85,4.74,0,0
22021,"0917",0.79,5.56,0,0
22023,"0917",1.38,3.54,0,0
22025,"0917",8.56,4.28,0,0
22027,"0917",1.98,3.21,0,0
22029,"0917",4.01,4.92,0,0
22031,"0917",2.37,5.41,0,0
22033,"0917",1.98,4.73,0,0
22035,"0917",1.07,2.14,0,0
22037,"0917",2.91,4.53,0,0
22039,"0917",1.42,3.44,0,0
22041,"0917",3.18,4.01,0,0
22043,"0917",1.24,4.62,0,0
22045,"0917",1.83,4.28,0,0
22047,"0917",1.86,3.64,0,0
22049,"0917",2.28,3.41,0,0
22051,"0917",2.40,5.51,0,0
22053,"0917",1.92,5.08,0,0
22055,"0917",2.22,5.64,0,0
22057,"0917",1.59,4.69,0,0
22059,"0917",3.58,3.89,0,0
22061,"0917",2.28,4.36,0,0
22063,"0917",1.87,4.57,0,0
22065,"0917",2.04,2.24,0,0
22067,"0917",2.66,6.04,0,0
22069,"0917",1.78,3.77,0,0
22071,"0917",2.38,5.09,0,0
22073,"0917",2.22,5.42,0,0
22075,"0917",1.40,5.15,0,0
22077,"0917",2.31,6.12,0,0
22079,"0917",2.76,5.66,0,0
22081,"0917",0.79,5.24,0,0
22083,"0917",3.32,5.35,0,0
22085,"0917",1.80,3.60,0,0
22087,"0917",2.10,3.35,0,0
22089,"0917",1.79,5.35,0,0
22091,"0917",0.00,2.39,0,0
22093,"0917",2.44,6.32,0,0
22095,"0917",1.99,3.45,0,0
22097,"0917",2.64,4.24,0,0
22099,"0917",1.96,4.40,0,0
22101,"0917",2.03,4.53,0,0
22103,"0917",2.58,6.85,0,0
22105,"0917",1.82,4.70,0,0
22107,"0917",1.39,3.70,0,0
22109,"0917",2.09,4.55,0,0
22111,"0917",2.81,3.82,0,0
22113,"0917",2.01,3.83,0,0
22115,"0917",1.71,4.42,0,0
22117,"0917",2.04,3.61,0,0
22119,"0917",1.69,5.23,0,0
22121,"0917",4.21,5.50,0,0
22123,"0917",1.25,3.33,0,0
22125,"0917",3.34,8.81,0,0
22127,"0917",4.12,5.77,0,0
23001,"0917",2.94,5.00,0,0
23003,"0917",2.26,3.71,0,0
23005,"0917",2.62,5.53,0,0
23007,"0917",2.07,5.68,0,0
23009,"0917",1.73,6.08,0,0
23011,"0917",2.48,5.15,0,0
23013,"0917",1.95,5.46,0,0
23015,"0917",3.40,6.75,0,0
23017,"0917",2.07,4.35,0,0
23019,"0917",2.18,4.97,0,0
23021,"0917",2.52,4.86,0,0
23023,"0917",3.42,5.74,0,0
23025,"0917",1.99,4.77,0,0
23027,"0917",1.57,6.58,0,0
23029,"0917",1.17,3.49,0,0
23031,"0917",2.64,5.88,0,0
24001,"0917",3.44,5.43,0,0
24003,"0917",2.53,5.47,0,0
24005,"0917",2.91,4.92,0,0
24009,"0917",3.15,5.67,0,0
24011,"0917",2.01,3.62,0,0
24013,"0917",2.92,6.25,0,0
24015,"0917",2.18,5.57,0,0
24017,"0917",2.05,5.07,0,0
24019,"0917",2.55,4.90,0,0
24021,"0917",2.48,5.88,0,0
24023,"0917",2.65,6.46,0,0
24025,"0917",2.98,5.74,0,0
24027,"0917",2.61,5.40,0,0
24029,"0917",2.01,4.70,0,0
24031,"0917",3.09,5.77,0,0
24033,"0917",2.41,3.98,0,0
24035,"0917",2.15,6.60,0,0
24037,"0917",2.53,5.18,0,0
24039,"0917",2.00,3.09,0,0
24041,"0917",2.65,5.36,0,0
24043,"0917",3.19,5.35,0,0
24045,"0917",2.29,4.66,0,0
24047,"0917",1.98,6.23,0,0
25001,"0917",3.35,7.68,0,0
25003,"0917",2.46,5.19,0,0
25005,"0917",2.29,5.19,0,0
25007,"0917",2.15,7.05,0,0
25009,"0917",2.73,5.45,0,0
25011,"0917",2.66,5.31,0,0
25013,"0917",2.22,4.94,0,0
25015,"0917",2.57,5.25,0,0
25017,"0917",2.43,4.98,0,0
25019,"0917",1.90,6.22,0,0
25021,"0917",2.55,5.41,0,0
25023,"0917",2.65,5.95,0,0
25025,"0917",2.62,5.31,0,0
25027,"0917",2.59,5.54,0,0
26001,"0917",3.03,4.66,0,0
26003,"0917",3.56,6.85,0,0
26005,"0917",1.98,4.27,0,0
26007,"0917",2.13,4.79,0,0
26009,"0917",5.26,5.16,0,0
26011,"0917",2.24,3.73,0,0
26013,"0917",3.13,10.97,0,0
26015,"0917",2.97,4.68,0,0
26017,"0917",3.09,5.41,0,0
26019,"0917",1.76,6.02,0,0
26021,"0917",2.55,5.13,0,0
26023,"0917",2.67,4.55,0,0
26025,"0917",1.94,4.23,0,0
26027,"0917",1.53,4.87,0,0
26029,"0917",2.36,6.13,0,0
26031,"0917",1.94,4.70,0,0
26033,"0917",2.64,4.92,0,0
26035,"0917",1.10,4.23,0,0
26037,"0917",2.24,5.93,0,0
26039,"0917",1.93,4.25,0,0
26041,"0917",1.97,5.26,0,0
26043,"0917",2.51,6.02,0,0
26045,"0917",2.64,5.59,0,0
26047,"0917",1.73,5.85,0,0
26049,"0917",3.84,4.77,0,0
26051,"0917",1.40,5.81,0,0
26053,"0917",2.69,4.53,0,0
26055,"0917",1.95,5.22,0,0
26057,"0917",2.95,4.79,0,0
26059,"0917",2.60,5.32,0,0
26061,"0917",2.12,5.00,0,0
26063,"0917",3.28,4.02,0,0
26065,"0917",2.27,4.54,0,0
26067,"0917",1.95,4.86,0,0
26069,"0917",2.59,4.22,0,0
26071,"0917",2.43,3.51,0,0
26073,"0917",2.51,4.58,0,0
26075,"0917",2.20,4.72,0,0
26077,"0917",2.39,4.56,0,0
26079,"0917",1.33,5.75,0,0
26081,"0917",2.41,5.08,0,0
26083,"0917",1.74,6.37,0,0
26085,"0917",2.13,7.11,0,0
26087,"0917",3.22,7.00,0,0
26089,"0917",2.64,6.03,0,0
26091,"0917",2.14,5.15,0,0
26093,"0917",2.45,5.84,0,0
26095,"0917",0.84,2.51,0,0
26097,"0917",2.68,5.51,0,0
26099,"0917",2.54,5.40,0,0
26101,"0917",3.18,5.09,0,0
26103,"0917",2.08,4.60,0,0
26105,"0917",4.82,5.04,0,0
26107,"0917",3.01,4.36,0,0
26109,"0917",2.41,4.57,0,0
26111,"0917",2.05,5.22,0,0
26113,"0917",2.91,5.70,0,0
26115,"0917",2.14,5.45,0,0
26117,"0917",2.46,4.44,0,0
26119,"0917",1.40,4.21,0,0
26121,"0917",2.51,4.29,0,0
26123,"0917",3.23,4.82,0,0
26125,"0917",2.59,5.44,0,0
26127,"0917",1.75,3.61,0,0
26129,"0917",1.66,4.40,0,0
26131,"0917",2.28,3.80,0,0
26133,"0917",3.56,4.72,0,0
26135,"0917",2.39,7.04,0,0
26137,"0917",2.25,6.17,0,0
26139,"0917",2.38,4.91,0,0
26141,"0917",3.10,6.90,0,0
26143,"0917",2.56,5.93,0,0
26145,"0917",2.84,5.18,0,0
26147,"0917",2.36,5.29,0,0
26149,"0917",2.10,3.94,0,0
26151,"0917",2.02,5.67,0,0
26153,"0917",2.09,3.61,0,0
26155,"0917",2.69,5.35,0,0
26157,"0917",2.32,4.32,0,0
26159,"0917",2.38,4.92,0,0
26161,"0917",2.59,5.04,0,0
26163,"0917",2.46,4.36,0,0
26165,"0917",2.87,4.86,0,0
27001,"0917",2.73,4.47,0,0
27003,"0917",2.34,4.92,0,0
27005,"0917",2.31,5.46,0,0
27007,"0917",1.97,3.96,0,0
27009,"0917",2.80,4.28,0,0
27011,"0917",2.70,8.11,0,0
27013,"0917",1.76,4.40,0,0
27015,"0917",2.14,4.43,0,0
27017,"0917",1.97,4.77,0,0
27019,"0917",2.38,5.86,0,0
27021,"0917",1.69,5.16,0,0
27023,"0917",1.59,5.67,0,0
27025,"0917",2.17,5.28,0,0
27027,"0917",2.38,4.42,0,0
27029,"0917",2.00,5.86,0,0
27031,"0917",3.35,5.45,0,0
27033,"0917",2.31,4.35,0,0
27035,"0917",2.27,4.82,0,0
27037,"0917",2.55,5.53,0,0
27039,"0917",2.63,5.91,0,0
27041,"0917",2.25,4.74,0,0
27043,"0917",1.25,3.88,0,0
27045,"0917",2.58,6.03,0,0
27047,"0917",1.72,5.38,0,0
27049,"0917",2.01,4.04,0,0
27051,"0917",1.55,3.97,0,0
27053,"0917",2.30,4.87,0,0
27055,"0917",2.14,4.28,0,0
27057,"0917",2.68,4.85,0,0
27059,"0917",2.36,4.42,0,0
27061,"0917",1.81,4.75,0,0
27063,"0917",1.80,4.46,0,0
27065,"0917",2.49,4.48,0,0
27067,"0917",2.32,4.12,0,0
27069,"0917",1.42,3.56,0,0
27071,"0917",1.63,5.33,0,0
27073,"0917",1.51,4.96,0,0
27075,"0917",2.75,4.71,0,0
27077,"0917",2.64,8.25,0,0
27079,"0917",2.61,5.86,0,0
27081,"0917",1.51,6.33,0,0
27083,"0917",2.62,4.59,0,0
27085,"0917",1.35,5.86,0,0
27087,"0917",0.71,2.37,0,0
27089,"0917",6.10,4.46,0,0
27091,"0917",3.16,4.59,0,0
27093,"0917",1.38,3.83,0,0
27095,"0917",2.16,5.12,0,0
27097,"0917",2.55,3.18,0,0
27099,"0917",1.89,4.10,0,0
27101,"0917",2.11,3.51,0,0
27103,"0917",1.74,3.99,0,0
27105,"0917",2.80,3.19,0,0
27107,"0917",0.86,3.23,0,0
27109,"0917",2.26,4.76,0,0
27111,"0917",2.53,5.22,0,0
27113,"0917",1.88,5.41,0,0
27115,"0917",2.34,3.63,0,0
27117,"0917",2.99,4.23,0,0
27119,"0917",1.93,4.10,0,0
27121,"0917",2.04,3.29,0,0
27123,"0917",2.40,4.69,0,0
27125,"0917",0.46,4.13,0,0
27127,"0917",4.15,2.93,0,0
27129,"0917",2.09,2.56,0,0
27131,"0917",3.19,4.03,0,0
27133,"0917",2.47,6.85,0,0
27135,"0917",1.36,3.76,0,0
27137,"0917",2.41,5.05,0,0
27139,"0917",2.23,5.68,0,0
27141,"0917",2.22,4.87,0,0
27143,"0917",1.77,4.42,0,0
27145,"0917",2.00,4.17,0,0
27147,"0917",1.63,4.96,0,0
27149,"0917",1.98,3.48,0,0
27151,"0917",1.70,3.87,0,0
27153,"0917",2.80,3.44,0,0
27155,"0917",1.69,5.93,0,0
27157,"0917",1.48,4.67,0,0
27159,"0917",1.50,5.75,0,0
27161,"0917",2.62,6.15,0,0
27163,"0917",2.44,5.36,0,0
27165,"0917",1.72,3.02,0,0
27167,"0917",2.57,5.57,0,0
27169,"0917",2.03,4.40,0,0
27171,"0917",2.75,5.51,0,0
27173,"0917",3.16,3.85,0,0
28001,"0917",2.17,4.55,0,0
28003,"0917",2.01,5.46,0,0
28005,"0917",1.18,4.73,0,0
28007,"0917",3.21,3.85,0,0
28009,"0917",1.89,2.52,0,0
28011,"0917",2.16,3.51,0,0
28013,"0917",1.50,4.81,0,0
28015,"0917",1.16,5.81,0,0
28017,"0917",1.73,2.96,0,0
28019,"0917",2.46,3.28,0,0
28021,"0917",2.16,2.65,0,0
28023,"0917",2.78,5.56,0,0
28025,"0917",2.48,3.37,0,0
28027,"0917",1.00,2.61,0,0
28029,"0917",1.60,3.57,0,0
28031,"0917",2.30,2.66,0,0
28033,"0917",1.93,4.84,0,0
28035,"0917",2.68,4.99,0,0
28037,"0917",1.56,5.03,0,0
28039,"0917",1.81,3.89,0,0
28041,"0917",1.67,3.96,0,0
28043,"0917",3.73,9.20,0,0
28045,"0917",2.48,5.82,0,0
28047,"0917",2.50,5.39,0,0
28049,"0917",2.69,4.54,0,0
28051,"0917",2.74,2.90,0,0
28053,"0917",2.60,1.74,0,0
28055,"0917",0.00,0.00,0,0
28057,"0917",2.33,4.08,0,0
28059,"0917",2.21,4.73,0,0
28061,"0917",1.44,3.74,0,0
28063,"0917",7.26,3.51,0,0
28065,"0917",1.52,4.57,0,0
28067,"0917",2.24,4.88,0,0
28069,"0917",3.55,1.48,0,0
28071,"0917",3.02,5.85,0,0
28073,"0917",2.24,4.87,0,0
28075,"0917",2.15,5.04,0,0
28077,"0917",3.32,4.20,0,0
28079,"0917",1.89,2.57,0,0
28081,"0917",2.48,5.01,0,0
28083,"0917",2.05,3.72,0,0
28085,"0917",4.38,4.46,0,0
28087,"0917",3.34,5.10,0,0
28089,"0917",2.57,6.70,0,0
28091,"0917",1.31,4.43,0,0
28093,"0917",3.81,5.00,0,0
28095,"0917",1.51,3.32,0,0
28097,"0917",4.71,4.71,0,0
28099,"0917",2.07,3.50,0,0
28101,"0917",2.36,4.04,0,0
28103,"0917",3.86,3.86,0,0
28105,"0917",1.97,4.78,0,0
28107,"0917",3.88,7.08,0,0
28109,"0917",2.14,5.19,0,0
28111,"0917",2.38,1.19,0,0
28113,"0917",2.16,3.81,0,0
28115,"0917",1.30,4.03,0,0
28117,"0917",1.59,3.28,0,0
28119,"0917",3.65,1.09,0,0
28121,"0917",2.56,6.11,0,0
28123,"0917",2.13,3.27,0,0
28125,"0917",2.08,3.12,0,0
28127,"0917",2.84,5.35,0,0
28129,"0917",1.58,3.55,0,0
28131,"0917",1.88,4.17,0,0
